Id,ProductId,UserId,ProfileName,Time,Score,HelpfulnessNumerator,HelpfulnessDenominator,Summary,Text
255098,B005TY2PS2,AFX9DQJ3Y2718,Joshua Chamberlain,2012-05-27,4,0,0,A Mild Sauce,"The BBQ sauce was delivered as promised. I tried it out on a nice steak. It has a nice flavor, but it is not at all hot. I would rate it mild to medium at best. The flavor makes up for the lack of a kick. I have used it now on chicken and salmon with great results. I also tried mixing it in with a wild rice blend and that was delicious! If you only care about spicyness this may not be the sauce for you, but if great flavor is your thing...this sauce is a winner!"
396417,B0025VP9I0,A3HS2QFK6NAPEA,"B. B. Himes ""knit wit""",2011-12-18,1,0,1,Item Not As Shown Or Name Ordered,"We love the Durkee Texas Red Chili mix and have placed orders for it on Amazon since we've be unable to find it in-store locally.  I buy it by the box and store it before we need it.  When opening this shipment, we did not receive the Texas Red Chili Mix as ordered, but the original mix.  Frustrating, because it's been 30 days and I can't return it now for an exchange.  I'm going to put a new order in, but definitely will check the box for content when it arrives this time!"
418836,B002ZOG2K6,A3L5WU1B9EWNQQ,Darian P. Paganelli,2010-09-03,5,2,5,Less Expensive In Warehouse Club Stores,"Why buy this coffee on line. Pick it up at BJ's,Costco or Sams in the large bag for about 11 dollars. By the way, it is a very good strong and sweet coffee.<br /><br />regards, Pag"
237174,B005FCN8ZM,A1W7H7GDFJIB56,M. Brown,2012-05-08,5,0,0,Great Product!,"I ordered this coffee for my husband, who is a huge coffee fan.  He really likes the bold flavors.  The product shipped fast, was fresh and the packaging was nice.  We will certainly buy this product again."
226418,B001AVMWJK,A3GISNYG02O25V,"Jean Drukas ""Kris""",2009-07-21,5,1,1,Yummy!,"I have always bought Whiskas Temptations cat treats. But never the 'all natural' kind.<br /><br />I was pleasantly surprised when the 'all natural' bag contained more treats and the treats were twice the size of the normal Temptations treats.<br /><br />My cats love it! And it's great, healthy treat for them."
187007,B000TV8NR2,A1GHV9OT39CT8V,Amazoner,2011-11-24,5,0,0,Great Packaging,Same great taste in this large size. The zip lock feature is excellent and had sturdy packaging.  Would buy again.
309922,B001IZKD2Q,A1DJ1O9VBXVFYG,"M. Iyer ""manjo""",2011-02-03,5,1,1,Best Whole Wheat Pasta You Can Ever Find!,"Every other whole wheat pastas products tastes like cardboard. Trust me, I have tried all of them, I am diabetic and I avoid rice and replace it with whole wheat. Whole wheat does not mess with my blood sure like rice does. Gia Russa Whole wheat tastes the best. In fact my wife now has switched over to Gia Russa whole wheat products. If you have decided to switch to a whole wheat diet Gia Russa is your best option."
401341,B000CQG8B2,ASYFJ4V67V3SA,Nicole Johnson,2009-10-29,5,1,1,Great Version Of Chai Tea,"This is far and away my favorite Chai tea to drink.  It is meant to be served with some type of sweetener and milk (which it recommends on the box).  I prefer to standard Chai.  I have this sitting next to a box of Tazo Chai, and I am always grabbing a bag of the Stash Decaf Vanilla Chai."
563473,B007JFMH8M,A2453GFZE314S4,Tillissa,2012-07-10,5,0,0,These Are Great,If you are looking for a cookie that taste like grandma makes look no further. These are the best oatmeal raisin cookies I have ever had.
511928,B001E5E3S0,AH34Q0NYD4SSP,Deborah K. Anderson,2010-12-12,5,1,1,A Good Hearty Oatmeal!,I keep a box of this at work so I can have my daily oatmeal fix! It cooks quickly in the microwave & has a nice oat flavor.  I add cinnamon & some dried fruit for an extra kick.
522722,B003PBTQMO,A1CQKE35KXE2PX,"David D. Baker ""Dave""",2011-10-25,5,1,1,You Can Buy It Cheaper If You Look Local,I just bought the Juice at Jewel foods in Chicago for @2.99 each (8 for $23.96) or Albertsons ! Great stuff i mix it with Apple Juice and Green Tea Ice cubes for Smoothies !
333107,B000FPJ72W,A18F44YL6PPNPH,"Intense But Honest ""Heavy User""",2009-01-18,5,1,1,Dogs Love Dingos,"I have yet to encouter a dog that doesn't enjoy Dingos. From the youngest puppy to the oldest senior, they all have loved the various Dingo bones and treat.<br /><br />The biggest challenge is buying a size big enough to prevent the dog from eating it rather than chewing it.  This is not true of all dogs, but if the dog has food or treat issues it can be a consideration.  They really lovethese treats and seem to not want to be patient or risk not getting the entire bone. And most of the dogs I have given these to also tend to want to chew them from start to finish, so I do have to take the treat away from a dog occasionally.<br /><br />There are Dingo imitators out there that cost less, but I have yet to find one that is of similar quality. I have tried a couple and will continue to sample others, but so far there is not a generic Dingo equivalent."
422491,B005GXF0OW,A17JS41ZDECKBB,"K. purdy ""kilopapa""",2012-10-09,5,0,0,Good Old Time Candy,ate these as a kid from the local candy store.  they were great 50 years ago and still are.  they are gluten free which didnt matter 50 years ago but now does to me.  taste great!
439107,B000EVKHQM,A369MUHEUOXGGX,C. Gee,2008-02-01,5,1,1,"Gluten Free, But Not Taste Free","I got these for my daughter who has celiac.  I usually can tolerate the gluten free foods, but rarely do I find something that I would choose to eat.  These go beyond that.  They are so good.  Now, I LOVE sugar wafers and so I was skeptical.  But, you'll not be disappointed.  The biggest problem was stopping myself from eating them and saving them for my daughter."
279639,B002Y7018S,A1NOOM6ZKFV1N3,mmx,2010-09-04,1,0,1,It Does Not Taste Like Walnuts,"It doesn't taste like walnuts, plain and simple. It tastes like paper glue loaded with alcohol. And I got heartburns afterwards. Who knows what is in this. I really regret buying this, what a waste of money."
378422,B008FHUGNQ,A34CYJ7B1006WJ,"SMG ""Bolo417""",2010-02-16,5,0,0,Excellent,"Purchased this coffee and Black Tiger after reading many reviews about being bold, etc.  ""Jet Fuel"" lives up to its name.  Very flavorful, smooth and bold.  Highly recommended."
18890,B000F4H5FY,A3N8RPC1FPRFGO,"M&M ""moon dune""",2007-01-09,5,0,0,Good Mix Of Teas,I like the twinings tea mix as you can try four different flavors from the same box.
370112,B00016UX1E,A1W05NSMY0JFUO,"1000Books ""1000Books""",2009-11-10,5,8,9,Known To Be One Of The Best,"I use to purchase this brand, but over the years it's gotten more and more expensive (I use a lot of oyster sauce).  That said, I used to purchase it exclusively because it was the best. If you are looking for one of the best, then definitely purchase this one. Otherwise, you can get the non-premium Lee Kim Kee or Panda Brand."
85242,B0014EOU8E,AVQIRN6E7J7UA,imdebra,2011-06-02,2,1,5,The Taste Doesn'T Work For Me...,"My very first impression of this was that it tasted fine, but if that were true, I wouldn't have so many bottles of it left still, and it wouldn't be so hard to finish an open bottle of it. In the meantime I've zipped through a couple cases of V8 Splash (which doesn't have veggies in it though), and used a couple cases of regular V8 juice as pasta sauce (cooking pasta in V8 instead of water in the microwave - V8 turns to sauce while pasta cooks - one step)."
523317,B0039N20OY,A1QEBPBXZDW1GT,"Gary D ""The Garbuncle""",2011-11-17,5,0,0,T-A-S-T-E-S Fantastic!!!,"Without a doubt these are my favorite flavor of Turkish Delights.  The blend of apricot and honey flavored gel surrounding crunchy almonds cannot be adequately described with mere words, you really have to taste them to know.  I can't imagine ever getting tired of eating them.  I am already buying new, larger clothing so I can keep,eating them without having to go naked because my clothes are too small to wear. LOL"
487993,B0013A0QXC,A1NEDBJA16RS6A,TomA,2008-03-13,5,1,1,Best Senseo Pod,"I've tried most of the Senseo pods... if you like a really rich, bold flavor and aroma, Sumatra is far and away the best! In fact, you can make a much better version of French Vanilla by flavoring this blend yourself than by buying the French Vanilla flavor, which really lacks much vanilla flavor at all.<br /><br />And this is the ONLY one in which I can make 6oz per pod and still end up with decent coffee. (Still better to stick to 4oz/pod IMHO.)"
320545,B0015Y943Y,AT21CRB5QJXDC,Debra Medley,2010-05-21,5,1,1,Awesome !!!!,"We have a new puppy, and our Vet was using these treats as she was examining her, I noticed how attentive she was and obsessed she was with them. I purchased a package from her before leaving, and it has been the best purchase I ever made, in one week, our puppy learned to ""sit"" on command, and she will do whatever to get her treat. It is comforting I am giving her something that is not only enjoyable for her, but healthy.. she goes crazy when I get the package and can't get enough of them.. I will never be without them."
557519,B003YBLF2E,A32M15RZXWZ5GS,"Jacqueline M. Raines ""dtcooly""",2011-04-21,2,0,3,"1!/2, That'S What I Really Wanted To Give It","This Meal is terrible. The meat products, the crackers, the nuts, all of them were nasty. The least nasty was the mixed nuts. They had a weird, palatable flavor. The rest was not at all digestible."
496479,B001181NBA,AJ28TYO6ZBMBW,MissMandyJ,2012-06-21,5,1,1,Delicious,"These are the most delicious protein bars out there!! I dislike anything that has that weird health product taste, but these taste like the wafer cookies I ate as a kid! They arrived very quickly and were great!"
5389,B00622CYVS,A18NRCV2F8EYZM,Devons_Mom,2011-01-06,5,8,8,Did A Lot Of Research On This Brand,"According to a lot of reviews on top baby food brands overall, Earth's Best was always voted to be in the Top 5 of all the lists of reviews by Mom Links, Consumer Reports, Livestrong, Baby Health Sites.  Here is a excerpt from one of the sites (I think it was from eHow.com):<br /><br />The Center for Science in the Public Interest evaluated popular brands of baby foods, including Gerbers, Heinz, Earth's Best and Beech-Nut. According to the Center's report, Earth's Best did not use starchy fillers or ""replace real food with water and thickening agents in many of their products for children over six months of age. Such adulterated products are nutritionally inferior to products made with more fruits and vegetables."" Earth's Best uses certified organic products. The brand offers single-ingredient, smooth foods for infants over four months; fruit, vegetable, grain and meat blends for babies over six months; and a variety of chunky soups, dinners and vegetable medleys for children over nine months old. Earth's Best products are sold at supermarkets, natural food stores and big box stores nationwide.<br /><br />Plus, my baby girl loves it.  Yes, it might be a little runnier than the other baby foods, but I just add a little rice with it and that fixes it."
